AÑO,SEDE,FACULTAD,CARRERA,OBSERVACIONES
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,"Calidad de equipo de laboratorio PCs, proyectores , herramientas,otros."
2019,SEDE 5,FACULTAD 2,TÉCNICO 05,Calidad de instalacióne edificios
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Calidad de instalaciones
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,calidad de instalaciones
2019,SEDE 4,FACULTAD 1,LICENCIATURA 04,CALIDAD DE INTENER BAJA
2019,SEDE 2,FACULTAD 1,INGENIERIA 01,Calidad de internet
2019,SEDE 2,FACULTAD 1,LICENCIATURA 05,Calidad de internet
2019,SEDE 4,FACULTAD 1,LICENCIATURA 04,Calidad de Internet
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Calidad de internet
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Calidad de Internet
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,Calidad de Internet
2019,SEDE 8,FACULTAD 3,LICENCIATURA 10,CALIDAD DE INTERNET (WIFI)
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,"Calidad de Internet en el edificio uno, especialmente en los laboratorios."
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,CALIDAD DE INTERNET INSTITUCIONAL
2019,SEDE 1,FACULTAD 1,LICENCIATURA 03,Calidad de Internet wifi
2019,SEDE 7,FACULTAD 2,TÉCNICO 05,Calidad de ínternet WiFi
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Calidad de la comida
2019,SEDE 7,FACULTAD 3,LICENCIATURA 10,Calidad de la comida
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Calidad de la comida del ----
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Calidad de la comida en cafeterías principales de la universidad.
2019,SEDE 8,FACULTAD 5,LICENCIATURA 23,calidad de la conexión al wifi
2019,SEDE 8,FACULTAD 3,LICENCIATURA 10,Calidad de la intalaciones
2019,SEDE 1,FACULTAD 4,POSTGRADO 33,Calidad de la plataforma de matricula
2019,SEDE 5,FACULTAD 5,LICENCIATURA 22,Calidad de la red
2019,SEDE 6,FACULTAD 5,INGENIERIA 25,Calidad de la salones de clases.
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,calidad de laboratorios
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,Calidad de las compus
2019,SEDE 6,FACULTAD 4,LICENCIATURA 15,Calidad de las insralaciones
2019,SEDE 6,FACULTAD 2,INGENIERIA 08,Calidad de las instalaciones
2019,SEDE 5,FACULTAD 1,LICENCIATURA 03,calidad de las instalaciones
2019,SEDE 5,FACULTAD 3,INGENIERIA 15,calidad de las instalaciones
2019,SEDE 7,FACULTAD 5,INGENIERIA 25,Calidad de las instalaciones
2019,SEDE 7,FACULTAD 3,INGENIERIA 15,Calidad de las instalaciones
2019,SEDE 7,FACULTAD 3,LICENCIATURA 10,Calidad de las instalaciones
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Calidad de las instalaciones y edificios
2019,SEDE 6,FACULTAD 2,TÉCNICO 05,calidad de las instalaciones y edificios
2019,SEDE 7,FACULTAD 4,INGENIERIA 17,Calidad de las instalaciones y edificios
2019,SEDE 6,FACULTAD 5,LICENCIATURA 27,Calidad de las instalaciones y edificios.
2019,SEDE 6,FACULTAD 5,LICENCIATURA 22,Calidad de las instalaciones y edificios.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,Calidad de las instalaciones y edificios.
2019,SEDE 1,FACULTAD 5,INGENIERIA 24,Calidad de las instalaciones y edificios.
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,calidad de limpieza de baños
2019,SEDE 7,FACULTAD 1,INGENIERIA 01,Calidad de los alimentos de la cafetería
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,Calidad de los alimentos en la cafeteria
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,Calidad de los de internet y la señal en los edificios
2019,SEDE 6,FACULTAD 3,LICENCIATURA 10,Calidad de los edificios
2019,SEDE 4,FACULTAD 5,LICENCIATURA 23,calidad de los edificios
2019,SEDE 6,FACULTAD 1,LICENCIATURA 03,"Calidad de los edificios, aulas de clase"
2019,SEDE 8,FACULTAD 4,INGENIERIA 20,Calidad de los equipos de informática
2019,SEDE 4,FACULTAD 5,LICENCIATURA 23,Calidad de los equipos del laboratorio
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Calidad de los laboratorios
2019,SEDE 5,FACULTAD 5,LICENCIATURA 21,Calidad de precios en la cafeteria
2019,SEDE 1,FACULTAD 4,INGENIERIA 18,Calidad de señal de wifi
2019,SEDE 1,FACULTAD 2,INGENIERIA 12,calidad de servicios tecnologicos
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,Calidad de temas
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,calidad del cafe en cafetería de ----
2019,SEDE 6,FACULTAD 2,INGENIERIA 08,Calidad del internet
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Calidad del internet
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Calidad del Internet
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,Calidad del Internet
2019,SEDE 8,FACULTAD 1,INGENIERIA 06,Calidad del Internet
2019,SEDE 6,FACULTAD 2,INGENIERIA 08,Calidad del internet (wifi)
2019,SEDE 7,FACULTAD 3,LICENCIATURA 08,calidad del internet algo inestable
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,Calidad del internet aveces es muy lenta
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,calidad del internet en la institución
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,calidad del internet institucional
2019,SEDE 7,FACULTAD 4,LICENCIATURA 15,Calidad del internet para estudiantes
2019,SEDE 8,FACULTAD 5,LICENCIATURA 27,Calidad del internet para estudiantes
2019,SEDE 5,FACULTAD 4,LICENCIATURA 15,Calidad del wifi
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,Calidad del WiFi
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Calidad del WiFi
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Calidad del wifi
2019,SEDE 7,FACULTAD 3,LICENCIATURA 10,Calidad del wifi
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,Calidad del Wi-Fi
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Calidad del WiFi en las facultades (----)
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,"Calidad del wifi, dentro de las instalaciones se va constantemente."
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,calidad en el servicio de internet
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,Calidad en la cobertura y velocidad del internet
2019,SEDE 6,FACULTAD 1,LICENCIATURA 03,Calidad en las cafeterias
2019,SEDE 1,FACULTAD 4,POSTGRADO 33,Calidad en las instalaciones/salones de clase.
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Calidad en talleres
2019,SEDE 5,FACULTAD 1,LICENCIATURA 02,Calidad instalación y edificio
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,Calidad wifi
2019,SEDE 1,FACULTAD 4,TÉCNICO 06,Calidad y cantidad de los alimentos
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,Calidad y mayor cantidad de instrumentos en los laboratorios de Potencia
2019,SEDE 1,FACULTAD 2,LICENCIATURA 07,Calidad y modernidad de las instalaciones
2019,SEDE 8,FACULTAD 5,LICENCIATURA 23,calidad y precio de los alimentos
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,Calidad y precios de los alimentos en la cafetería
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,calidad y variedad de los alimentos en la cafetería
2019,SEDE 4,FACULTAD 4,LICENCIATURA 15,Cálidad y variedad de precios de alimentos en la cafetería
2019,SEDE 2,FACULTAD 6,INGENIERIA 27,"Calidad, variedad y precio de los alimentos en la Cafetería"
2019,SEDE 6,FACULTAD 1,LICENCIATURA 05,"Calidad, variedad y precio de los alimentos en la Cafetería"
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,"Calidad, variedad y precio de los alimentos en la Cafetería"
2019,SEDE 4,FACULTAD 1,LICENCIATURA 04,"Calidad, variedad y precio de los alimentos en la Cafetería."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,"Calidad, variedad y precio de los alimentos en la Cafetería."
2019,SEDE 2,FACULTAD 3,INGENIERIA 15,"Calidad, variedad y precio de los alimentos en la Cafetería. Comparándolo con las cafeterías de otras sedes los precios están muy elevados."
2019,SEDE 2,FACULTAD 1,LICENCIATURA 04,"Calidad, variedad y precio en los alimentos en la Cafetería"
2019,SEDE 7,FACULTAD 5,LICENCIATURA 21,Cálidas de alimentos
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,Callados las tardanzas y retrasos que hacen ellos mismo y que a largo plazo nos desmotiva en las materias
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Calle
2019,SEDE 2,FACULTAD 2,LICENCIATURA 07,Calle de la institución de ----
2019,SEDE 1,FACULTAD 4,LICENCIATURA 16,"calle donde pasan los autos, muy descuidada y podría afectar los neumáticos"
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,Calor en las ulas en la 104
2019,SEDE 4,FACULTAD 2,TÉCNICO 05,calses mas dimanicas
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,Calzada de los estacionamientos en la extension tocumen con múltiples huecos en distintos puntos
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,camara de seguridad en los estacionamientos
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Camara de vigilancia en los estacionamientos
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,Cámaras de seguridad
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,Cámaras de videovigilancia
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Cámaras de vigilancia
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,Cámaras de vigilancia en las paradas
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Camaras de Vigilancia en tramos de la universidad
2019,SEDE 1,FACULTAD 2,INGENIERIA 12,Camaras en las vias principales.
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,Cambian el horario de clase después que se ya uno se ha matriculado y se ha organizado.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,cambiar
2019,SEDE 2,FACULTAD 5,LICENCIATURA 22,cambiar a ls dueños de la cafetería y que hagan comida en las noches y no solo frituras
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,"Cambiar algunas sillas de los salones que no están en buen estado (flojas, rotas en algunas partes, le faltan tornillos, etc)."
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Cambiar algunos tableros de clase en la facultad de ---- ya que lo que se escribe no se puede borrar o se queda manchado .
2019,SEDE 4,FACULTAD 1,LICENCIATURA 05,Cambiar cables o mejorar el sistema para las proyecciones de las clases
2019,SEDE 4,FACULTAD 3,LICENCIATURA 08,Cambiar cerraduras de las puertas de los salones
2019,SEDE 2,FACULTAD 3,LICENCIATURA 08,Cambiar de arrendadores en la cafetería
2019,SEDE 1,FACULTAD 4,LICENCIATURA 19,Cambiar el diseño de la pagina que sea mas amigable
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,Cambiar el horario de entrar en los salones ya que muchos venimos del oeste y llegamos temprano
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,Cambiar el menu de la cafeteria
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,Cambiar el menú de la cafeteria
2019,SEDE 7,FACULTAD 1,LICENCIATURA 04,"Cambiar el menú de la universidad, no siempre que sea arroz con frijoles y salchicha o chorizo guisado"
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,Cambiar el plan de estudio de ambiental
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,Cambiar el sistema de fotocopiado para no tener que pagar en la caja y recibir un montón de papelitos.
2019,SEDE 1,FACULTAD 4,INGENIERIA 21,Cambiar el sistema de pago para la fotocopiadora
2019,SEDE 1,FACULTAD 3,INGENIERIA 28,Cambiar equipos
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,Cambiar equipos de los laboratorios
2019,SEDE 1,FACULTAD 4,TÉCNICO 06,Cambiar herramientas del taller que estan en deterioradas.
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,"Cambiar la forma de pago de la fotocopiadora, que ellos tengan su propia caja, así evitamos lo que sabemos e insumo de papel de validación innecesario."
2019,SEDE 7,FACULTAD 4,LICENCIATURA 15,Cambiar la sillas
2019,SEDE 2,FACULTAD 1,INGENIERIA 01,Cambiar las computadoras del laboratorio de física
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,"Cambiar las conexiones de los proyectores en los salones de clase, en ocasiones se pierde mucho tiempo intentando conectar la computadora con el proyector del salón."
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,Cambiar las plataformas y la pagina web de la utp de forma mas interactiva
2019,SEDE 5,FACULTAD 5,LICENCIATURA 27,Cambiar las puertas de los baños
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,Cambiar las redes de los aros de basket que están dañados
2019,SEDE 1,FACULTAD 6,INGENIERIA 26,Cambiar las sillas dañadas
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,"Cambiar las sillas de los laboratorios de informática,   pasamos mucho tiempo sentados y son incómodas"
2019,SEDE 2,FACULTAD 2,TÉCNICO 05,Cambiar las sillas en los edificios de la facultad ----
2019,SEDE 2,FACULTAD 5,LICENCIATURA 22,Cambiar las sillas que se encuentran en el pabellón frente a la cafetería
2019,SEDE 2,FACULTAD 1,INGENIERIA 06,Cambiar las sillas utilizadas
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Cambiar las variedad de las máquinas de comida.
2019,SEDE 6,FACULTAD 5,LICENCIATURA 22,Cambiar los ---- de la universidad
2019,SEDE 8,FACULTAD 5,LICENCIATURA 23,Cambiar los alimentos de la cafeteria en la jornada nocturna.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,"Cambiar los cables para conectar las computadoras al proyector, ya que muchas veces no se podia realizar las presentaciones correctamente."
2019,SEDE 1,FACULTAD 2,INGENIERIA 12,"Cambiar los conectores que se ubican en el piso de la biblioteca, ya que están muy dentro del piso y los cargadores no logran hacer contacto directo con el enchufe."
2019,SEDE 2,FACULTAD 3,LICENCIATURA 08,Cambiar los de la cafetería
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,Cambiar los horarios de los buses
2019,SEDE 5,FACULTAD 5,LICENCIATURA 27,Cambiar los inodoros
2019,SEDE 7,FACULTAD 3,LICENCIATURA 08,"Cambiar los proyecto, ya que los que hay ahora mismo no permiten tener una audición clara de los videos reflejados"
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,Cambiar los proyectores
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,Cambiar los proyectores que están dañados
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Cambiar los proyectores y conecciones de algunas aulas que no funcionan correctamente.
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Cambiar los pupitres de los salones ya que por suerte un cuaderno cabe para escribir
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Cambiar menu de la cafeteria
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,Cambiar o reparar los proyectores que no funcionan
2019,SEDE 5,FACULTAD 1,INGENIERIA 04,Cambiar periódicamente los alimentos de la máquina expendedora
2019,SEDE 4,FACULTAD 3,INGENIERIA 15,Cambiar proveedor de Internet
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,cambiar proyectores de las aulas
2019,SEDE 4,FACULTAD 3,LICENCIATURA 08,Cambiar requisitos para trabajos de graduación
2019,SEDE 4,FACULTAD 2,TÉCNICO 05,Cambiar sillas
2019,SEDE 7,FACULTAD 6,LICENCIATURA 24,"Cambiar tableros ya dañados, contar con un área deportiva en el centro (cuadro de fútbol, softball, vóleibol, etc..)"
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,"cambiar todas las computadoras. prácticamente nunca se han usado en mis clases por su velocidad, capacidad y limitaciones de uso."
2019,SEDE 1,FACULTAD 6,#N/A,Cambiar un poco más el menú de la cafetería.
2019,SEDE 8,FACULTAD 3,INGENIERIA 15,Cambiar y dar mantenimiento a equipos de informática de cada aula
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Cambiar y utilizar los equipos en los talleres
2019,SEDE 1,FACULTAD 4,TÉCNICO 06,Cambie los menús de alimentación
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,Cambien de operador de wifi
2019,SEDE 1,FACULTAD 3,LICENCIATURA 12,Cambien ese menú de la cafeteria
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,cambien esos aires acondicionados algunos ya no dan para más
2019,SEDE 2,FACULTAD 1,LICENCIATURA 05,cambien las bancas de madera
2019,SEDE 7,FACULTAD 6,LICENCIATURA 24,Cambien su menú estudiantil
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,Cambien todo
2019,SEDE 1,FACULTAD 2,INGENIERIA 13,Cambienme de carreraaaaaa
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Cambio a mejores y actuales equipos de PCs en los laboratorios de informática.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,CAMBIO DE AULAS EN MEDIO DE SEMESTRE
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,Cambio de contraseña mas rapido
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,"Cambio de envases de foam (plástico) para llevar, por de cartón u otro material biodegradable y no tan contaminante como el mismo. Visión: Una universidad sostenible."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Cambio de equipos de computadoras.
2019,SEDE 6,FACULTAD 5,LICENCIATURA 23,Cambio de focos quemados
2019,SEDE 8,FACULTAD 1,LICENCIATURA 04,Cambio de horarios
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Cambio de proyectores.
2019,SEDE 4,FACULTAD 1,LICENCIATURA 03,Cambio de sillas son muy débil
2019,SEDE 8,FACULTAD 2,TÉCNICO 05,"cambio de turno de carrera tecnico esp. en ---- electricos, de nocturna a vespertina."
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,Cambio en los laboratorios de informática
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Cambios al menu estudiantil
2019,SEDE 7,FACULTAD 1,LICENCIATURA 05,Cambios de horarios
2019,SEDE 5,FACULTAD 4,LICENCIATURA 15,Cambios en la infraestructura de los edificios
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Camino para no tener que mojarse
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Camino techado cuando llueve deberia de llegar hasta las facultades
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,caminos techados entre edificios para la lluvia
2019,SEDE 1,FACULTAD 2,INGENIERIA 13,caminos techados hacia el ----
2019,SEDE 8,FACULTAD 2,TÉCNICO 05,Campo para prueba de subestaciones
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Campus agradable
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Campus Virtual
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Canales de divulgación de información
2019,SEDE 1,FACULTAD 5,TÉCNICO 02,Canbiar las clases a precenciales
2019,SEDE 2,FACULTAD 1,LICENCIATURA 04,Cancha
2019,SEDE 8,FACULTAD 5,INGENIERIA 25,Cancha
2019,SEDE 8,FACULTAD 4,INGENIERIA 18,Cancha de deporte
2019,SEDE 6,FACULTAD 1,LICENCIATURA 04,Cancha de deportes
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,cancha de futbol
2019,SEDE 6,FACULTAD 4,LICENCIATURA 15,"Cancha de juegos, ocupada por materiales"
2019,SEDE 8,FACULTAD 5,INGENIERIA 25,Cancha sin techo.
2019,SEDE 2,FACULTAD 1,INGENIERIA 01,Canchas
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Canchas
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,Canchas
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Canchas
2019,SEDE 8,FACULTAD 1,LICENCIATURA 04,Canchas
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,Canchas de deportes
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Cantidad de cafeterías.
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Cantidad de comida para el menú estudiantil
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Cantidad de computadoras en lab
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Cantidad de computadoras en los laboratorios
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,Cantidad de enchufes en los salones
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Cantidad de equipos de laboratorio
2019,SEDE 1,FACULTAD 2,POSTGRADO 20,Cantidad de Estacionamientos
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Cantidad de grupos que abren para estudiantes que trabajan.
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Cantidad de laboratorios disponibles
2019,SEDE 2,FACULTAD 5,LICENCIATURA 22,Capacidad
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,capacidad
2019,SEDE 7,FACULTAD 2,TÉCNICO 05,Capacidad
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,Capacidad  y mobiliario de la cafetería.
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Capacidad cafetería
2019,SEDE 6,FACULTAD 1,INGENIERIA 01,Capacidad de alimentos a vender no son suficientes
2019,SEDE 8,FACULTAD 5,INGENIERIA 25,Capacidad de biblioteca
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,Capacidad de cafetería
2019,SEDE 1,FACULTAD 3,INGENIERIA 16,Capacidad de cafetería: No hay mesas suficientes para poder comer
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Capacidad de estacionamientos
2019,SEDE 1,FACULTAD 1,INGENIERIA 03,Capacidad de estacionamientos de la universidad.
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Capacidad de inmobiliario de la cafetería
2019,SEDE 8,FACULTAD 1,INGENIERIA 01,Capacidad de la cafeteria
2019,SEDE 1,FACULTAD 3,LICENCIATURA 11,Capacidad de la cafetería
2019,SEDE 1,FACULTAD 6,INGENIERIA 26,"Capacidad de la cafetería del ----, podría mejorar teniendo más asientos"
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Capacidad de la cafetería en hora pico
2019,SEDE 1,FACULTAD 3,LICENCIATURA 09,CAPACIDAD DE LABORATORIOS
2019,SEDE 7,FACULTAD 5,LICENCIATURA 23,Capacidad de los laboratorios informáticos.
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Capacidad de mobiliario en las aulas de estudio
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Capacidad del comedor
2019,SEDE 7,FACULTAD 1,LICENCIATURA 05,Capacidad del wifi
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Capacidad del WiFi o Internet podría ser  más  rápida o con mejor señal
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,capacidad en la cafeteria
2019,SEDE 2,FACULTAD 1,LICENCIATURA 05,Capacidad en laboratorios
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Capacidad para más computadoras.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Capacidad para que cada uno arme su horario
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,capacidad y mobiliario de cafeteria
2019,SEDE 6,FACULTAD 2,INGENIERIA 08,Capacidad y mobiliario de cafetería
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Capacidad y mobiliario de cafetería
2019,SEDE 6,FACULTAD 5,INGENIERIA 25,Capacidad y mobiliario de Cafetería.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Capacidad y mobiliario de Cafetería.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Capacidad y mobiliario de Cafetería.
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,Capacidad y mobiliario de Cafetería.
2019,SEDE 8,FACULTAD 4,INGENIERIA 21,Capacidad y mobiliario de Cafetería.
2019,SEDE 4,FACULTAD 5,LICENCIATURA 23,"Capacidad y mobiliario de Cafetería. Tiene gran cantidad de puestos y mesas, pero hace falta más toma corrientes ya qué todo el tiempo están en uso y solo están se lado de la cafetería."
2019,SEDE 6,FACULTAD 1,LICENCIATURA 05,"Capacidad, Iluminación y disponibilidad de las aulas y áreas de estudio"
2019,SEDE 1,FACULTAD 3,POSTGRADO 24,"Capacidad, iluminación, ventilación de las aulas"
2019,SEDE 1,FACULTAD 5,INGENIERIA 24,"Capacidad, iluminación, ventilación de las aulas."
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,"Capacidad, iluminación, ventilación de las aulas."
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Capacita constantemente en docencia
2019,SEDE 1,FACULTAD 6,LICENCIATURA 24,Capacitación
2019,SEDE 1,FACULTAD 4,LICENCIATURA 14,Capacitación
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,Capacitación
2019,SEDE 1,FACULTAD 4,POSTGRADO 09,"Capacitación a profesores con otras plataformas virtuales interactivas como Miro, etc."
2019,SEDE 1,FACULTAD 3,POSTGRADO 14,Capacitación al personal en habilidades blandas
2019,SEDE 1,FACULTAD 4,POSTGRADO 33,Capacitación de comunicación digital hacia los profesores
2019,SEDE 1,FACULTAD 3,POSTGRADO 01,Capacitación de la biblioteca virtual
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,Capacitación para estudiantes de primer ingreso en cuestione académicas
2019,SEDE 6,FACULTAD 1,LICENCIATURA 04,capacitaciones y charlas
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Capacitar a las nuevas personas que están en la biblioteca
